NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
410,欧美单片,单亲度假村, 5.00 GiB,1280 * 690, 1h 57mn,6111 Kbps,外挂中英,Blended.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
411,欧美单片,危险工作, 4.00 GiB,1280 * 690, 1h 14mn,7710 Kbps,外挂中文,Not.Safe.For.Work.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
412,欧美单片,合理怀疑, 4.26 GiB,1280 * 534, 1h 31mn,6684 Kbps,无字幕或内嵌字幕,Reasonable.Doubt.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
413,欧美单片,圣人文森特, 4.37 GiB,1280 * 688, 1h 42mn,6106 Kbps,外挂中英,St.Vincent.2014.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
414,欧美单片,在我入睡前, 4.38 GiB,1280 * 544, 1h 31mn,6819 Kbps,外挂中英,在我入睡前.Before.I.Go.To.Sleep.2014.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
415,欧美单片,地狱医院, 4.36 GiB,1280 * 534, 1h 52mn,5538 Kbps,外挂中英,地狱医院.Stonehearst.Asylum.2014.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
416,欧美单片,子弹, 4.37 GiB,1280 * 546, 1h 27mn,7171 Kbps,外挂中英,Bullet.2014.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
417,欧美单片,宙斯之子：赫拉克勒斯, 5.47 GiB,1280 * 534, 1h 41mn,7706 Kbps,外挂中英,宙斯之子：赫拉克勒斯.Hercules.2014.EXTENDED.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
418,欧美单片,尴尬时刻, 4.36 GiB,1280 * 534, 1h 34mn,6607 Kbps,外挂中英,That.Awkward.Moment.2014.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
419,欧美单片,布达佩斯大饭店, 4.37 GiB,1280 * 688, 1h 39mn,6267 Kbps,外挂中英,blow-the.grand.budapest.hotel.2014.720p.bluray.x264.mkv,0,欧美单片1_3T
420,欧美单片,庞贝末日, 4.37 GiB,1280 * 536, 1h 44mn,5953 Kbps,外挂中英,庞贝末日.Pompeii.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
421,欧美单片,忍者神龟, 5.00 GiB,1280 * 534, 1h 41mn,7059 Kbps,外挂中英|未知字幕,Teenage.Mutant.Ninja.Turtles.2014.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
422,欧美单片,急速天劫, 4.99 GiB,1280 * 534, 1h 46mn,6705 Kbps,外挂中英,Non.Stop.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
423,欧美单片,情敌复仇战, 6.19 GiB,1280 * 534, 1h 49mn,8121 Kbps,外挂中英|未知字幕,The.Other.Woman.2014.720p.x264.DTS-HDW.mkv,0,欧美单片1_3T
424,欧美单片,托卡列夫, 4.36 GiB,1280 * 544, 1h 38mn,6344 Kbps,外挂中英,tokarev.2014.720p.bluray.x264-veto.mkv,0,欧美单片1_3T
425,欧美单片,时光穿梭, 5.44 GiB,1280 * 720, 1h 44mn,7483 Kbps,外挂中英|外挂中文|未知字幕,Time.Lapse.2014.720p.BluRay.x264-ROVERS.mkv,0,欧美单片1_3T
426,欧美单片,明日边缘, 4.99 GiB,1280 * 534, 1h 53mn,6290 Kbps,外挂中英,Edge.of.Tomorrow.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
427,欧美单片,星际穿越, 8.21 GiB,1280 * 720, 2h 49mn,6951 Kbps,外挂中英|外挂中文|未知字幕,Interstellar.2014.720p.BluRay.x264.DTS-RARBG.mkv,0,欧美单片1_3T
428,欧美单片,暴风雪中的白鸟, 4.37 GiB,1280 * 544, 1h 31mn,6851 Kbps,外挂中英,暴风雪中的白鸟.White.Bird.in.a.Blizzard.2014.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
429,欧美单片,杀了我三次, 4.37 GiB,1280 * 536, 1h 30mn,6917 Kbps,外挂中英|外挂英文,Kill.Me.Three.Times.2014.LIMITED.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
430,欧美单片,极品飞车, 5.51 GiB,1280 * 536, 2h 10mn,6030 Kbps,外挂中英|外挂中文|未知字幕,Need.for.Speed.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
431,欧美单片,模仿游戏, 5.57 GiB,1280 * 534, 1h 54mn,6985 Kbps,外挂中英,模仿游戏.The.Imitation.Game.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
432,欧美单片,毒醉心迷, 4.26 GiB,1280 * 534, 1h 31mn,6642 Kbps,外挂中英,毒醉心迷.Better.Living.Through.Chemistry.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
433,欧美单片,沉睡魔咒, 4.37 GiB,1280 * 536, 1h 37mn,6417 Kbps,外挂中英,Maleficent.2014.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
434,欧美单片,沙海漂流人, 4.37 GiB,1280 * 536, 1h 42mn,6078 Kbps,外挂中英,The.Rover.2014.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
435,欧美单片,消失的爱人, 7.29 GiB,1280 * 534, 2h 29mn,7002 Kbps,外挂中英,Gone.Girl.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
436,欧美单片,爆裂鼓手, 5.46 GiB,1280 * 536, 1h 46mn,7327 Kbps,外挂中英,Whiplash.2014.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
437,欧美单片,爱情限时恋未尽, 3.28 GiB,1280 * 720, 1h 36mn,4849 Kbps,外挂中英,5.to.7.2014.limited.720p.bluray.x264-usury.mkv,0,欧美单片1_3T
438,欧美单片,爱的就是你, 4.37 GiB,1280 * 536, 1h 31mn,6847 Kbps,外挂中英,The.One.I.Love.2014.LIMITED.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
439,欧美单片,王牌特工特工学院, 5.46 GiB,1280 * 536, 2h 8mn,6079 Kbps,外挂中英|外挂英文,Kingsman.The.Secret.Service.2014.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
440,欧美单片,疾速追杀, 4.37 GiB,1280 * 534, 1h 41mn,6183 Kbps,外挂中英,疾速追杀.John.Wick.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
441,欧美单片,盟军夺宝队, 5.51 GiB,1280 * 534, 1h 58mn,6659 Kbps,外挂中英,盟军夺宝队.The.Monuments.Men.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
442,欧美单片,破坏者, 5.00 GiB,1280 * 694, 1h 49mn,6530 Kbps,外挂中英,Sabotage.2014.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
443,欧美单片,绝命逃亡, 4.36 GiB,1280 * 544, 1h 38mn,6332 Kbps,外挂中英|未知字幕,Outcast.2014.720p.BluRay.X264-CADAVER.mkv,0,欧美单片1_3T
444,欧美单片,美眉校探, 4.24 GiB,1280 * 532, 1h 47mn,5639 Kbps,外挂中英,Veronica.Mars.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
445,欧美单片,至暴之年, 5.45 GiB,1280 * 536, 2h 4mn,6251 Kbps,外挂中英|外挂中文,A.Most.Violent.Year.2014.720p.BluRay.x264-ALLiANCE.mkv,0,欧美单片1_3T
446,欧美单片,荒蛮故事, 5.07 GiB,1280 * 538, 2h 1mn,5950 Kbps,外挂中英,荒蛮故事.Relatos.salvajes.2014.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
447,欧美单片,血域燃烧, 4.35 GiB,1280 * 690, 1h 47mn,5783 Kbps,外挂中英,In.The.Blood.2014.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
448,欧美单片,血色孤语, 4.37 GiB,1280 * 544, 1h 43mn,6039 Kbps,外挂中英|外挂英文,The.Voices.2014.LIMITED.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
449,欧美单片,记忆授予者, 4.36 GiB,1280 * 536, 1h 37mn,6422 Kbps,外挂中英,The.Giver.2014.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
450,欧美单片,访客, 4.37 GiB,1280 * 536, 1h 40mn,6227 Kbps,外挂中英,The.Guest.2014.LIMITED.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
451,欧美单片,追债大乱斗, 4.37 GiB,1280 * 534, 1h 34mn,6641 Kbps,外挂中英,追债大乱斗.Stretch.2014.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
452,欧美单片,鞋匠人生, 4.37 GiB,1280 * 688, 1h 38mn,6374 Kbps,外挂中英,The.Cobbler.2014.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
453,欧美单片,领养惊魂, 4.63 GiB,1280 * 694, 1h 36mn,6904 Kbps,外挂中文|未知字幕,Reclaim.2014.720p.BluRay.x264.DTS-RARBG.mkv,0,欧美单片1_3T
454,欧美单片,代号47, 4.36 GiB,1280 * 536, 1h 36mn,6481 Kbps,外挂中英,Hitman.Agent.47.2015.720p.BluRay.x264-DRONES.mkv,0,欧美单片1_3T
455,欧美单片,像素大战, 3.94 GiB,1280 * 534, 1h 45mn,5334 Kbps,外挂中英,Pixels.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
456,欧美单片,别惹得州, 4.37 GiB,1280 * 536, 1h 27mn,7143 Kbps,外挂中英,Hot.Pursuit.2015.720p.BluRay.x264-GECKOS.mkv,0,欧美单片1_3T
457,欧美单片,卧底枪手, 4.15 GiB,1280 * 534, 1h 55mn,5141 Kbps,外挂中英,卧底枪手.The.Gunman.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
458,欧美单片,女间谍, 6.56 GiB,1280 * 536, 2h 10mn,7199 Kbps,外挂中英,Spy.2015.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
459,欧美单片,幸存的女孩, 4.37 GiB,1280 * 536, 1h 31mn,6847 Kbps,外挂中英,The.Final.Girls.2015.720p.BluRay.x264-ROVERS.mkv,0,欧美单片1_3T
460,欧美单片,无处可逃, 4.37 GiB,1280 * 688, 1h 43mn,6068 Kbps,外挂中英,No.Escape.2015.720p.BluRay.x264-DRONES.mkv,0,欧美单片1_3T
461,欧美单片,明日世界, 5.46 GiB,1280 * 582, 2h 10mn,6012 Kbps,外挂中英,Tomorrowland.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
462,欧美单片,暗夜逐仇, 7.20 GiB,1280 * 534, 1h 54mn,9010 Kbps,外挂中英,暗夜逐仇.Run.All.Night.2015.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
463,欧美单片,最后的骑士, 4.52 GiB,1280 * 534, 1h 54mn,5634 Kbps,无字幕或内嵌字幕,最后的骑士.Last.Knights.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
464,欧美单片,木星上行, 6.13 GiB,1280 * 534, 2h 7mn,6881 Kbps,外挂中英,木星上行.Jupiter.Ascending.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
465,欧美单片,末日崩塌, 4.37 GiB,1280 * 536, 1h 54mn,5466 Kbps,外挂中英,San.Andreas.2015.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
466,欧美单片,灰姑娘, 5.46 GiB,1280 * 536, 1h 45mn,7422 Kbps,外挂中英,灰姑娘.Cinderella.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
467,欧美单片,焦点, 4.37 GiB,1280 * 720, 1h 44mn,5973 Kbps,外挂中英,焦点.Focus.2015.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
468,欧美单片,福尔摩斯先生, 5.47 GiB,1280 * 534, 1h 43mn,7545 Kbps,外挂中英,Mr.Holmes.2015.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
469,欧美单片,绝命盗窃, 5.16 GiB,1920 * 808, 1h 36mn,7690 Kbps,外挂中英,Momentum.2015.1080p.BluRay.x264.DTS-RARBG.mkv,0,欧美单片1_3T
470,欧美单片,致命礼物, 5.46 GiB,1280 * 536, 1h 48mn,7230 Kbps,外挂中英,The.Gift.2015.720p.BluRay.x264-DRONES.mkv,0,欧美单片1_3T
471,欧美单片,致命追踪, 4.37 GiB,1280 * 536, 1h 34mn,6650 Kbps,外挂中英,Tracers.2015.720p.BluRay.x264-ROVERS.mkv,0,欧美单片1_3T
472,欧美单片,贵族大盗, 6.26 GiB,1280 * 534, 1h 46mn,8393 Kbps,外挂中英,贵族大盗.Mortdecai.2015.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
473,欧美单片,8毫米, 4.37 GiB,1280 * 544, 2h 3mn,5074 Kbps,外挂中英,8MM.1999 720p HDTV x264-DNL.mkv,0,欧美单片1_3T
474,欧美单片,一级戒备, 4.37 GiB,1280 * 534, 1h 48mn,5786 Kbps,外挂中英,The.Sentinel.2006.Blu-ray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
475,欧美单片,一级重罪, 6.54 GiB,1280 * 548, 1h 55mn,8121 Kbps,外挂中英,High.Crimes.2002.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
476,欧美单片,一言不发, 5.45 GiB,1280 * 544, 1h 53mn,6866 Kbps,外挂中文,Don't.Say.a.Word.2001.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
477,欧美单片,与狼共舞, 5.94 GiB,1280 * 544, 3h 53mn,3642 Kbps,外挂中英,Dances.With.Wolves.1990.EXTENDED.DC.720p.BRRip.XviD.AC3-RARBG.avi,0,欧美单片1_3T
478,欧美单片,为戴茜小姐开车, 4.37 GiB,1280 * 720, 1h 39mn,6293 Kbps,外挂中英,Driving.Miss.Daisy.1989.720p.BluRay.x264-SiNNERS.mkv,0,欧美单片1_3T
479,欧美单片,乔, 4.36 GiB,1280 * 544, 1h 57mn,5304 Kbps,外挂中英,Joe.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
480,欧美单片,云梯49, 4.36 GiB,1280 * 694, 1h 55mn,5420 Kbps,外挂中英,Ladder.49.2004.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
481,欧美单片,亡命夜巴黎, 6.53 GiB,1280 * 720, 1h 59mn,7804 Kbps,外挂中英|外挂中文,Frantic.1988.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
482,欧美单片,亡命天涯, 6.83 GiB,1280 * 720, 2h 10mn,7505 Kbps,外挂中英|外挂中文,The.Fugitive.1993.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
483,欧美单片,侠盗王子罗宾汉, 6.43 GiB,1280 * 720, 2h 35mn,5933 Kbps,外挂中文,Robin.Hood.Prince.of.Thieves.1991.Blu-ray.RE.X264.720.DD51.DualAudio.MYSILU.mkv,0,欧美单片1_3T
484,欧美单片,僵尸世界大战, 5.01 GiB,1280 * 534, 2h 3mn,5826 Kbps,外挂中英,World.War.Z.UNRATED.CUT.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
485,欧美单片,公民行动, 3.59 GiB,1280 * 716, 1h 54mn,4472 Kbps,外挂中文,A.Civil.Action.1998.720p.WEB-DL.HDCLUB.mkv,0,欧美单片1_3T
486,欧美单片,六天七夜, 3.11 GiB,1280 * 542, 1h 41mn,4361 Kbps,外挂中英,Six.Days.Seven.Nights.1998.720p.WEB-DL.HDCLUB.mkv,0,欧美单片1_3T
487,欧美单片,加州杀手, 6.54 GiB,1280 * 546, 1h 58mn,7917 Kbps,外挂中英,Kalifornia.1993.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
488,欧美单片,叛逆性骚扰, 5.51 GiB,1280 * 534, 2h 8mn,6143 Kbps,外挂中文,Disclosure.1994.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
489,欧美单片,史密斯夫妇, 5.51 GiB,1280 * 546, 2h 5mn,6277 Kbps,外挂中英,Mr.&.Mrs.Smith.Director's.Cut.2005.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
490,欧美单片,告密者, 4.37 GiB,1280 * 720, 1h 48mn,5783 Kbps,外挂中英,The.Informant!.2009.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
491,欧美单片,城市英雄, 4.35 GiB,1280 * 534, 1h 52mn,5536 Kbps,外挂中英,Falling.Down.1993.Blu-Ray.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
492,欧美单片,基地疑云, 4.36 GiB,1280 * 534, 1h 38mn,6337 Kbps,外挂中文,Basic.2003.BluRay.720p.DTS.x264.CHD.mkv,0,欧美单片1_3T
493,欧美单片,墨西哥人, 4.36 GiB,1280 * 530, 2h 3mn,5051 Kbps,外挂中文,The.Mexican.Blu-Ray.2001.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
494,欧美单片,大卫·戈尔的一生, 3.89 GiB,1280 * 544, 2h 11mn,4248 Kbps,外挂中英|未知字幕,The Life of David Gale 720p DTS HighCode- PublicHD.mkv,0,欧美单片1_3T
495,欧美单片,天地大冲撞, 4.43 GiB,1280 * 544, 2h 1mn,5235 Kbps,外挂中英,Deep.Impact.1998.Blu-ray.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
496,欧美单片,失踪的宝贝, 5.50 GiB,1280 * 692, 1h 53mn,6913 Kbps,外挂中文,Gone.Baby.Gone.2007.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
497,欧美单片,夺命手术, 4.36 GiB,1280 * 544, 1h 24mn,7431 Kbps,外挂中英,Awake.2007.Blu-ray.720P.x264.DTS.MySiLu.mkv,0,欧美单片1_3T
498,欧美单片,威尼斯商人, 4.37 GiB,1280 * 544, 2h 11mn,4753 Kbps,外挂中英,the.merchant.of.venice.2004.720p.bluray.x264-hv.mkv,0,欧美单片1_3T
499,欧美单片,完美的世界, 6.53 GiB,1280 * 534, 2h 18mn,6758 Kbps,外挂中英,A.Perfect.World.1993.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
500,欧美单片,布鲁克斯先生, 5.00 GiB,1280 * 720, 2h 0mn,5937 Kbps,外挂中英,Mr.Brooks.2007.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
501,欧美单片,当幸福来敲门, 4.37 GiB,1280 * 544, 1h 57mn,5329 Kbps,外挂中英,当幸福来敲门.The.Pursuit.of.Happyness.2006.BDRiP.720p.DualAudio.x264-CHD.mkv,0,欧美单片1_3T
502,欧美单片,心理游戏, 6.54 GiB,1280 * 544, 2h 8mn,7277 Kbps,外挂中英,The.Game.1997.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
503,欧美单片,情枭的黎明, 7.93 GiB,1280 * 544, 2h 24mn,7872 Kbps,外挂中文,Carlito's.Way.1993.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
504,欧美单片,惊涛大冒险, 7.96 GiB,1280 * 688, 2h 19mn,8194 Kbps,外挂中英,The.Guardian.2006.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
505,欧美单片,惊爆内幕, 8.71 GiB,1280 * 536, 2h 37mn,7902 Kbps,外挂中英,The.Insider.1999.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
506,欧美单片,惊爆十三天, 7.92 GiB,1280 * 692, 2h 25mn,7787 Kbps,外挂中英,Thirteen.Days.2000.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
507,欧美单片,我是传奇, 4.92 GiB,1280 * 532, 1h 43mn,6781 Kbps,外挂中英,我是传奇.I.Am.Legend.Extended.Cut.2007.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
508,欧美单片,我机器人, 4.37 GiB,1280 * 544, 1h 54mn,5458 Kbps,外挂中英|未知字幕,I Robot 2004.NSS.720p.BluRay.x264.mkv,0,欧美单片1_3T
509,欧美单片,换子疑云, 6.55 GiB,1280 * 534, 2h 21mn,6610 Kbps,外挂中英,Changeling.2008.720p.BluRay.DTS.x264-ESiR.mkv,0,欧美单片1_3T
510,欧美单片,推定无罪, 6.54 GiB,1280 * 726, 2h 6mn,7378 Kbps,外挂中文,Presumed.Innocent.1990.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
511,欧美单片,改编剧本, 6.00 GiB,1280 * 694, 1h 54mn,7473 Kbps,外挂中英,Adaptation.2002.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
512,欧美单片,数字谋杀案, 3.53 GiB,1270 * 720, 2h 0mn,4204 Kbps,外挂中英,Murder.by.Numbers.2002.720p.WEB-DL.HDCLUB.mkv,0,欧美单片1_3T
513,欧美单片,断箭, 5.01 GiB,1280 * 542, 1h 48mn,6620 Kbps,外挂中英,Broken.Arrow.1996.BluRay.720P.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
514,欧美单片,无耻混蛋, 7.95 GiB,1280 * 534, 2h 32mn,7439 Kbps,外挂中英,Inglourious.Basterds.2009.720p.BluRay.DTS.x264-WiKi.mkv,0,欧美单片1_3T
515,欧美单片,无间道风云, 6.50 GiB,1280 * 528, 2h 31mn,6147 Kbps,外挂中英,The.Departed.2006.BluRay.720p.x264.HDBRiSe.mkv,0,欧美单片1_3T
516,欧美单片,未来水世界, 7.50 GiB,1280 * 694, 2h 15mn,7939 Kbps,外挂中英,Waterworld.1995.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
517,欧美单片,末路狂花, 6.53 GiB,1280 * 544, 2h 9mn,7211 Kbps,外挂中英,Thelma.and.Louise.1991.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
518,欧美单片,沉睡者, 5.41 GiB,1280 * 544, 2h 27mn,5259 Kbps,外挂中文,Sleepers 1996 720p DTS multisub Ger Hun Highcode-PublicHD.mkv,0,欧美单片1_3T
519,欧美单片,泰坦尼克号, 8.74 GiB,1280 * 544, 3h 14mn,6424 Kbps,外挂中英,Titanic.1997.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
520,欧美单片,海上钢琴师, 4.35 GiB,1280 * 720, 2h 49mn,3667 Kbps,外挂中英,The.Legend.of.1900.1998.BluRay.720p.DTS.x264-CHD.chs.eng.mkv,0,欧美单片1_3T
521,欧美单片,特务亲家, 3.02 GiB,1280 * 718, 1h 37mn,4417 Kbps,外挂中文,The.In-Laws.2003.720p.WEB-DL.DD5.1.H.264-CtrlHD.mkv,0,欧美单片1_3T
522,欧美单片,独立日, 4.30 GiB,1280 * 544, 2h 24mn,4247 Kbps,外挂中文|外挂中英,独立日.Independence.Day.1996.Blu-ray.Re.x264.720P.AC3-C@SiLU.mkv,0,欧美单片1_3T
523,欧美单片,班杰明巴顿奇事, 6.55 GiB,1280 * 532, 2h 46mn,5643 Kbps,外挂中英,The.Curious.Case.of.Benjamin.Button.2008.Bluray.720p.DTSHD.x264-CHD.mkv,0,欧美单片1_3T
524,欧美单片,白夜追凶, 5.01 GiB,1280 * 534, 1h 58mn,6067 Kbps,外挂中英,Insomnia.2002.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
525,欧美单片,盗火线, 7.92 GiB,1280 * 534, 2h 50mn,6656 Kbps,外挂中英,Heat.1995.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
526,欧美单片,目击者, 5.46 GiB,1280 * 720, 1h 52mn,6958 Kbps,外挂中英,Witness.1985.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
527,欧美单片,第三类奇迹, 6.00 GiB,1280 * 534, 2h 3mn,6961 Kbps,外挂中英,Phenomenon.1996.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
528,欧美单片,第六感生死缘, 8.14 GiB,1280 * 694, 3h 0mn,6457 Kbps,外挂中英,Meet.Joe.Black.1998.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
529,欧美单片,绿色地带, 6.55 GiB,1280 * 528, 1h 54mn,8171 Kbps,外挂中英,Green.Zone.2010.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
530,欧美单片,肖申克的救赎, 7.93 GiB,1280 * 720, 2h 22mn,7965 Kbps,外挂中英,chd-tsr-ac3-bdrip.mkv,0,欧美单片1_3T
531,欧美单片,芳心谋杀案, 4.29 GiB,1280 * 544, 1h 47mn,5711 Kbps,外挂中英,Lonely.Hearts.2006.Blu-ray.720p.x264.DTS-MySiLU.mkv,0,欧美单片1_3T
532,欧美单片,血钻, 7.88 GiB,1280 * 534, 2h 23mn,7864 Kbps,外挂中英,Blood.Diamond.2006.720p.BluRay.DTS.x264-ESiR.mkv,0,欧美单片1_3T
533,欧美单片,西点揭密, 3.76 GiB,1280 * 534, 1h 56mn,4628 Kbps,外挂中文,The.General's.Daughter.1999.720р.WEB-DL.HDCLUB.mkv,0,欧美单片1_3T
534,欧美单片,谍海计中计, 4.37 GiB,1280 * 544, 1h 55mn,5444 Kbps,外挂中英,The.Recruit.2003.720p.BluRay.x264-ESiR.mkv,0,欧美单片1_3T
535,欧美单片,超完美谋杀案, 4.37 GiB,1280 * 720, 1h 47mn,5822 Kbps,外挂中英,A.Perfect.Murder.1998.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
536,欧美单片,通天塔, 7.59 GiB,1280 * 694, 2h 23mn,7576 Kbps,外挂中英,Babel.2006.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
537,欧美单片,遗愿清单, 4.36 GiB,1280 * 720, 1h 37mn,6433 Kbps,外挂中英,chd-the-bucket-list-bdrip.mkv,0,欧美单片1_3T
538,欧美单片,重返地球, 4.36 GiB,1280 * 534, 1h 40mn,6236 Kbps,外挂中英,After.Earth.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
539,欧美单片,铁面人, 6.55 GiB,1280 * 688, 2h 12mn,7093 Kbps,外挂中英,The.Man.In.The.Iron.Mask.1998.720p.BluRay.x264-SiNNERS.mkv,0,欧美单片1_3T
540,欧美单片,银翼杀手, 5.01 GiB,1280 * 534, 1h 57mn,6099 Kbps,外挂中英,Blade.Runner.1982.The.Final.Cut.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
541,欧美单片,飙风战警, 4.38 GiB,1280 * 720, 1h 41mn,6180 Kbps,外挂中英|未知字幕,Wild Wild West 1999.NSS.720p.BluRay.x264.mkv,0,欧美单片1_3T
542,欧美单片,高度怀疑, 4.37 GiB,1280 * 692, 1h 45mn,5941 Kbps,外挂中英,Beyond.a.Reasonable.Doubt.2009.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
543,欧美单片,魔鬼代言人, 8.35 GiB,1280 * 534, 2h 23mn,8303 Kbps,无字幕或内嵌字幕,The.Devils.Advocate.1997.UNRATED.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
544,欧美单片,黑雨, 3.51 GiB,1280 * 528, 2h 5mn,4014 Kbps,外挂中英,Black.Rain.1989.720p.BRRip.XviD.AC3-RARBG.avi,0,欧美单片1_3T
